ID_LAT_LON_YEAR_WEEK,emission
ID_-0.510_29.290_2022_00,3.557930814981186
ID_-0.510_29.290_2022_01,4.0215711356189034
ID_-0.510_29.290_2022_02,4.228842062043236
ID_-0.510_29.290_2022_03,4.18076330721052
ID_-0.510_29.290_2022_04,4.3960107742436305
ID_-0.510_29.290_2022_05,4.442379470281571
ID_-0.510_29.290_2022_06,4.37386530863332
ID_-0.510_29.290_2022_07,4.149056756106083
ID_-0.510_29.290_2022_08,4.00840834580022
ID_-0.510_29.290_2022_09,4.334159197824519
ID_-0.510_29.290_2022_10,4.264896101621716
ID_-0.510_29.290_2022_11,4.2917603488246145
ID_-0.510_29.290_2022_12,4.108385144563488
ID_-0.510_29.290_2022_13,3.8540990593126234
ID_-0.510_29.290_2022_14,3.799126717186372
ID_-0.510_29.290_2022_15,4.284088857068639
ID_-0.510_29.290_2022_16,5.13903174185024
ID_-0.510_29.290_2022_17,3.646202938380927
ID_-0.510_29.290_2022_18,3.9672963904133747
ID_-0.510_29.290_2022_19,4.325194481643077
ID_-0.510_29.290_2022_20,4.114568254857724
ID_-0.510_29.290_2022_21,4.049725812898889
ID_-0.510_29.290_2022_22,3.938128095100356
ID_-0.510_29.290_2022_23,4.444203914857908
ID_-0.510_29.290_2022_24,4.513852042940554
ID_-0.510_29.290_2022_25,4.606270345400584
ID_-0.510_29.290_2022_26,4.962421984957104
ID_-0.510_29.290_2022_27,4.980845675516981
ID_-0.510_29.290_2022_28,4.6353460536726
ID_-0.510_29.290_2022_29,4.979567232229542
ID_-0.510_29.290_2022_30,5.167398368624934
ID_-0.510_29.290_2022_31,4.699569933791741
ID_-0.510_29.290_2022_32,5.293910337591457
ID_-0.510_29.290_2022_33,5.135651894931364
ID_-0.510_29.290_2022_34,5.128924949921336
ID_-0.510_29.290_2022_35,4.74904029254549
ID_-0.510_29.290_2022_36,5.112741793582308
ID_-0.510_29.290_2022_37,4.990168671991267
ID_-0.510_29.290_2022_38,4.787485161883719
ID_-0.510_29.290_2022_39,5.1204733868191195
ID_-0.510_29.290_2022_40,4.774270193323037
ID_-0.510_29.290_2022_41,4.963088081021619
ID_-0.510_29.290_2022_42,5.18833312359749
ID_-0.510_29.290_2022_43,5.4515549292179575
ID_-0.510_29.290_2022_44,5.757077898647717
ID_-0.510_29.290_2022_45,5.462543431509681
ID_-0.510_29.290_2022_46,-2.9985996367935375
ID_-0.510_29.290_2022_47,4.611002111100007
ID_-0.510_29.290_2022_48,4.720108183718483
ID_-0.528_29.472_2022_00,3.9432565144474054
ID_-0.528_29.472_2022_01,4.139136120233776
ID_-0.528_29.472_2022_02,3.7111734433155
ID_-0.528_29.472_2022_03,4.411129273769966
ID_-0.528_29.472_2022_04,4.966229198132724
ID_-0.528_29.472_2022_05,4.271214959334992
ID_-0.528_29.472_2022_06,4.792955023718248
ID_-0.528_29.472_2022_07,4.452670506790981
ID_-0.528_29.472_2022_08,5.146560703814953
ID_-0.528_29.472_2022_09,4.823962678672021
ID_-0.528_29.472_2022_10,4.0642046232479485
ID_-0.528_29.472_2022_11,4.839897129381521
ID_-0.528_29.472_2022_12,3.647799687708051
ID_-0.528_29.472_2022_13,4.691598875275112
ID_-0.528_29.472_2022_14,3.9757142968898544
ID_-0.528_29.472_2022_15,4.251140120673288
ID_-0.528_29.472_2022_16,3.992921341587204
ID_-0.528_29.472_2022_17,4.498102700484248
ID_-0.528_29.472_2022_18,4.193972882455283
ID_-0.528_29.472_2022_19,3.6350083931206787
ID_-0.528_29.472_2022_20,4.1025368152194925
ID_-0.528_29.472_2022_21,3.8129164590420794
ID_-0.528_29.472_2022_22,3.847900095559609
ID_-0.528_29.472_2022_23,3.6002976768832924
ID_-0.528_29.472_2022_24,4.578827311134313
ID_-0.528_29.472_2022_25,3.9488999779102745
ID_-0.528_29.472_2022_26,4.272450023023272
ID_-0.528_29.472_2022_27,4.549232552449834
ID_-0.528_29.472_2022_28,4.040513372595984
ID_-0.528_29.472_2022_29,3.7101364460522324
